text,label,uncertain_fact_feeling,ff-label
"Wasn't sinjin crowing about his plans to take the family, wife and children, to the fair this weekend because it ""was so safe since normal folks couldn't carry in that gun free pardise?"" Insane killer escapes on field trip to county fair - Yahoo! News",-1.0,0.142857142857,0
Like the crazy idea the Earth goes around the Sun.,1.2,0.0,1
"And I challange you to find just one instance where he's ever claimed that ALL fossils have ALWAYS been found at precisely the right depth. And then link to it, of course. It will be amusing to see how you misinterpreted whatever was actually said.",-0.2,0.0,0
"There may very well be such things near you, but at the time I knew of none near me - besides the fact that the actual cost was just one of the many factors.",0.833333333333,0.5,1
Indeed. At least you can express your shame.,-0.6,0.2,0
I'm sure the huge strides in medical technology our incomplete knowledge has enabled will afford some consolation :),2.0,0.0,1
To be honest i think that the risks are equal they are no higher in childbirth than they are in termination there are no qaurentees in either.,-0.666666666667,0.0,0
"The Brady Bill does not lower crime: -assn.org/cgi/content/abstract/284/5/585 A little dated, 1997, but also note that both Cook and Ludwig were both anti-gunners. ""Brady Law Proponents: Ludwig, Cook, JAMA Among Lott's harshest critics have been anti-self-defense academics Professors Jens Ludwig and Philip J. Cook. In a study funded by the anti-self-defense Joyce Foundation and published in the Journal of the American Medical Association (JAMA) they set out to debunk Lott's findings regarding the Brady law. There was just one problem: they couldn't. "" ~rpc/releases/1999/gc083100.htm",2.6,0.0,1
"Because hopefully you're going to shoot the guy, drop your gun, and put your hands out, not run around in circles waving it like a maniac for a a couple of minutes.",0.6,0.2,1
Well i know it wouldn't be sensible for anyone to call my child an it that is just disrespectfull to both your partener and child.,-1.6,0.0,0
Surely the theory of evolution cannot predict whether a species is extinct or not! I thought that crocodiles and alligators were in about the same state as they were millions of years ago and that was because thier habitat did not require them to change therefore the odd slight mutations that gain the advantage and lead to change was of no advantage. If the coelacanth's habitat was no condusive to change then the same would apply.,1.6,0.2,1
Sinjin's in Kalifornia. Carrying more than two bandoliers across your chest is so Rambo and 80's-esque. ;),-0.2,0.6,0
I see results. I see lakes in the middle of continents with no rivers leading to them. How did they get there?,0.6,0.4,1
Yes. www.talkorgins.org,2.16666666667,0.166666666667,1
"Actually, it is a mutation. Just like the color of the fur is a mutation. Polar bear fur is not white, it is colorless. Moreover, it is hollow. That is another mutation. And Polar bears have longer legs than their closest relatives, the brown bears. They have smaller ears. None of the changes are caused by ""friction"". By the way, the webs between the toes of a Polar bear are very much like the webs between the toes of a duck. Adaptation is, by the way, evolution. I presume that is the word you meant to use. Adaptation is not adaption. You talk about the process as if it were adaption and then call it adaptation. In reality it is adaptation.",4.0,0.0,1
I'm new to this idea that science has over-ruled Creation. Please explain.,1.2,0.0,1
"Now you're being ridiculous. The big bang is not the evolution of the universe. The words ""evolution of the universe"" do not necessarily entail the big bang. For example, brane theory offers an alternative theory to explain the evolution of the universe. But claiming that the ""evolution of the universe"" is part of the theory of evolution is somewhat like claiming that because Kate Hudson has achieved stardom, she is producing vast amounts of energy through hydrogen fusion. Why is it that creationists believe that every word has only a single meaning? By the way, I have always heard the creationist invention ""GTE"" referred to as the General Theory of Evolution - you know, as if there is some relation to the general theory of relativity.",0.6,0.0,1
"I guess I'd have to reluctantly admit that it didn't take long for some....but I'm an eternal optimist and think civility will prevail. Besides, I try not to judge everybody by the acts of a few.",-0.3333333333329999,0.0,0
"Good pick up. Also, how do we ""know"" that the heat generated in these reactors is from so-called ""nuclear fission"" and not a heavenly gift to allow us our god-given right to toasters and ipods. The scientists had funny foreign names, so they are likely non-christian terrorists who hate freedom. Anyway, this nucular physics stuff is just another religion.",-1.71428571429,0.0,0
I'll take these questions (one at a time) in the other thread.,0.2,0.8,1
"Oddly enough, the Mass constitution reads: Article XVII. The people have a right to keep and to bear arms for the common defence. And as, in time of peace, armies are dangerous to liberty, they ought not to be maintained without the consent of the legislature; and the military power shall always be held in an exact subordination to the civil authority, and be governed by it. So apparently they came to their senses later.",2.33333333333,0.166666666667,1
say what? i am just saying that i can tell you are a good person.,-0.6,0.0,0
Look up the evolution of colour vision in primates. It's my personal favourite - but what do you think?,1.0,0.2,1
"But psychologically speaking, a first trimester fetus is not a being since it lacks sentience. DNA is all it takes to confirm that something is human; like your fingernail pairings.",1.66666666667,0.0,1
I think there are few better things than self-evident irony. I love it. :),-1.6,0.0,0
"Here's a picture of it _632.jpg The specimens have been dated between 120 & 140 my. If at the upper end of that range that puts it very close to the age of Archaeopteryx (140 to 170 my). But contrary to what creationists like to claim, this isn't a problem. There is no claim that Archaeopteryx is ancestral to Confuciusornis. If you look at birds now you will see lots of different species. They have a common ancestor but are not descended from one another. Archaeopteryx is just the oldest example of a bird that we have, and considering the distance between the sites where the fossils were found, and possibly several million years in time, I would expect them to be different.",2.6,0.0,1
"Well, I DUNNO?!?! Did god do it!?!??!?! Of course dinosaurs exist. There are fossils proved to be millions of years old, by real scientists. Why is it so hard for you to accept the way the universe was made? Why are you so afraid of logic?",-1.66666666667,0.0,0
"Almost all did. In fact, probably all that you are aware of did. Even the energy in the steak that you eat came from the sun ultimately. The thing is that evolution seems to have resulted in an organism to take advantage of almost every form of available energy. And what energy is left by ""higher"" animals is used by others - insects, microbes - until there is little usable energy left. That even goes so far that there are some organisms that get their energy from geothermal sources - no light involved.",3.5,0.0,1
"I think even the Court knows that the Fourteenth was not well crafted, at least in terms of forsight. However, once it was ratified the Court really had no choice but to try to work it into the legal landscape. Certainly State power needed to be curtailed to stop such institutions such as slavery, but I don't think restructuring how the entire Constitution works was the right move.",-0.4,0.0,0
"The entire Bible is ""man made"". When you start believing that parts of the Bible are infallible, where does it end?",-0.833333333333,0.0,0
Well at least more coherent if the joints are tight and the glue is any good at all!,-0.8,0.2,0
"Is this chart the number of abortions in the U.S., internationally, or both? The chart is under the international section on the website. What is considered ""emergency contraception"" as stated on the chart? Didn't PP perform 213,026 abortions in 2001? In 2002 the number of abortions they performed actually increased right? You say that ""by number of people"" the ""main business"" of PP is offering contraception and sex ed. What is their ""main business"" by revenue?",1.0,0.0,1
"And what is included in your ""health hazard""? Only death?",-0.166666666667,0.166666666667,0
"The National Guard interpretation of the militia is totally false. The NG is a standing army. The militia is not. The NG can be federalized. The militia can not. They wear the same uniforms. The officers all know each other and play golf together. If the NG is the militia, then I want to have stock plies of weapons at schools, hospitals, libraries, and churches. No federalization of NG. Complete and total seperation of NG from federal influence, communication, and socializatlion, right down to even different uniforms.",1.2,0.0,1
it totally emasculates our gun laws. That sums it up in a nutshell. And the nutjobs and control freaks wonder why we get P.O.ed at the suggestion of more feel good do nothing to solve the problem other than screw the law abiding gun control.,-0.2,0.2,0
"Actually, monkeys do not change into humans. The ancestor of all primates had the potential to become many different things. If a primate were to change (somehow), it probably would not become human. By the way, such a change will not be shown within your lifetime. Aren't you aware of the thousands of years involved?",2.2,0.2,1
"Ah ha! Someone who understands the application of information theory to biological organisms. By the biological specific definition of information, the genome of any organism is information about the environment in which it lives.",1.33333333333,0.166666666667,1
"And from this we are to infer that Leakey doubts human evolution? There is by now a huge variety of fossil hominids. If Leakey was admitting that it was difficult to be certain which were or were not directly ancestral to modern humans, this is no more than scientific honesty.",1.57142857143,0.0,1
"So, why don't you give it a try???",-2.8,0.2,0
"Reading Difficulties, huh? There's a cure for that. It's called school. Perhaps you should go there.....",1.0,0.0,1
"Well said! :) The problem is that anti-choicers are busy bodies and don't respect anyone else's decisions. If they did, there wouldn't be a problem.",0.0,0.166666666667,1
"You can't accuse others of 'slight (sic) of hand' and then produce this! The same Home Office survey you linked to shows: 17% of total violent crime was 'common assault with NO injury' (i.e. pushing and shoving, spitting at someone or verbal abuse) 43% was 'common assault with less serious injury' (e.g, a scuffle outside a bar) 20% were 'harrassment - no injuries suffered. 5% were 'other violent crimes' including carrying a weapon. Only 2.1% of all violent crime led to a serious injury. The weapon most commonly used is, of course, the fist - in 78% of all cases. In order to make this comparison make any sense we need to know how the FBI defines violent crime.",1.8,0.0,1
"Which, we suppose, in your mind releases the sperm donor of any responsibility whatsoever, right? Isn't it interesting that your solution for the abortion issue demands that women deny their sexuality while permitting men to run the gamut of theirs. Does this attitude, of which you are not the only proponent, stem from a hatred or a fear of women?",0.285714285714,0.0,1
There are more people who live together as couples now than say 20 or 30 years ago. If you are a middle aged man and do not realise this then you should get out more..if you are much younger then you can take it from me or google the relevant phrase. Whether there is much difference between now and a couple of years ago...dont know.,1.0,0.166666666667,1
"We've covered that: zoos do not include predators or prey in those environments. And even if they didn't document minor phenotypic changes, they would surely notice a porcupine being born with no quills, or a tortoise with no shell!",3.4,0.0,1
"Yes. Were I a logical gay man, I would accept the fact that I cannot marry a man due to the definition of marriage. I would accept that fact and continue to demand that all legally joined couples share the same benefits now given to married couples.",-2.0,0.2,0
"So it's alright for a Evo to insult you and go off on a tangent, and expect to get answer. What's the point in answering if your being mocked, before you give answer. Now I know why there are few Creo's on this forum.",-3.6,0.0,0
Aaaaaaaaaaaaaaaaaahahahahahaha. The deliberately out-of-context quotes again that directly contradict the conclusions of the authors.,-0.3333333333329999,0.0,0
"Why in the name of god would you discuss acceptable reasons for domestic ownership of guns in a conference about curtailing illegal international gun trafficking? The two are entirely unrelated. I seldom hear of people discussing the benifits of marriage during rape prevention seminars. While the two are concievably related, they are entirely seperate topics.",-0.8,0.0,0
"I know, because I don't believe there was any primordial ooze at all. But you do. And you also believe that simple celled life formed in that ooze, then evolved into bacteria to enzymes then amino acids,(not necessarily in that order) leading to more complex life forms which eventually crawled out of that ooze and breathed air as amphibians, then to reptiles which some how evolved wings to become birds, and through all of this alleged conglomeration of life came mammals after the Dinos were forced into extinction by that big ole comet. And don't bother telling me that they believe birds came from Dinos because I'm aware of that belief too. But none of it can be proven at all when all is said and done.",0.5,0.166666666667,1
When is wealth redistributed on a whim? The NHS is one of the few good things to come out of WWII and is the mark of a fair society (if you ask me). Restricting health-care according to wealth is despotic....,0.2,0.0,1
"emoticon_rolleyes 1) ""false impression by stating that a Christian Pastor believes that bigotry blocked Gay Marriage."" 2) ""Had the title said, pro-gay pastor believes bigotry blocked gay marriage"" The only difference here being that you would want to label him as ""pro-gay"" and exclude ""Christian"". By the same token, should we remove ""Christian"" and replace it ""anti-gay"" from any pastor that speaks against homosexuality? Naw. Of course not. There is nothing dishonest about acknowledging he is a Christian. His statements should make it clear that he is pro-gay. Your dispute is pointless...",1.0,0.0,1
"Where in Canada is it illegal to defend yourself with a firearm, given sufficient threat? And what did the Indians do to the Brown's to justify using deadly force?",0.8571428571430001,0.0,1
"Most of them happening in the inner cities of Illinois, New York and California - states where the restricted access of firearms is supposedly designed to keep acts like these from happening. Who's the real traitor in this case; Obama for not passing your gun control package? Or the black guys that feel the need to kill their fellow black men for whatever reason motivates them?",1.83333333333,0.166666666667,1
We gotta GET them law-abiders for having the audacity to believe the Constitution's Bill of Rights! Huh Brady!,-1.16666666667,0.166666666667,0
I'm quite sure that the biologist didn't get his degree from an accredited university. Any honest biologist would have realized very quickly that the DNA of a mushroom and the non-existent DNA of an igloo quickly disprove his hypothesis.,2.8,0.0,1
"Well, considering how ambiguous and contradictory the Christian scriptures are, I guess this interpetation makes as much sense as any of the others.",-2.0,0.0,0
"You can not create the general from the specific, only the specific from the general",2.8,0.0,1
What other theories? Why mention them if you aren't going to explain them? You are actually on a board of education? I notice there was no mention of telling kids that there are other theories of gravity and that all of them have holes. Evolution is a more secure theory than gravity.,0.2,0.0,1
"So you're saying what is taught in schools is a scientific decision, not a political one? Should abortion decisions be made by science, not politics? After all, it's a medical science right? How do we decide what is a scientific decision vs a political one? You're considering ""no scientific merit"" to be an objective conclusion. It's not, since the scientific community has proven itself to be a very questionable judge of what is science and what is not. The scientific community is proven to have a worldview bias.",-0.3333333333329999,0.0,0
"Again???? Gun control laws by design are meant to kept inner city citizens (i.e. black) from owning guns... Liberal terms such as ""saturday night special"" all have racist undertones. Also since the majority of gun violence in the US is minority on minority... Who are these laws meant to target?",1.66666666667,0.0,1
"Actually, the statement bolded above puts Cornell squarely in the ""collective rights"" catagory. As the 2nd clearly states, and the supreme court reaffirmed, the RKBA is an individual right. Merry Christmas",1.6,0.4,1
"Come on JP really. So what happens when opportunity is not equal? What is the point of doing anything to solve a problem if there is a disregard for achieving measurable results. The whole point of creating an equal opportunity is to correct an imbalance. What type of results, if any, would be acceptable? I didn't say the government is always right or the intended goals are always achieved. That is our fault for putting people in government with the intelligence of carpet and then allowing them to stay.",0.3333333333329999,0.166666666667,1
"So police who are not military and are civilians, unless you are paid by the DOD and come under the geneva Convention you are a civilian period. If you had of paid attention, you should know that it is not the ""standing army"" that is fighting the current wars, it is oath taking militia/civilians from the State National Guards and reserve forces who have taken the same oath many of us have, to protect the Constitution from all enemies both domestic and foreign. That is not to say that only those people are the militia either! Can you name one successful government that has ever won a guerrilla war? Russia fought in Afghanistan for how long before it limped back home?",0.3333333333329999,0.166666666667,1
"Completely wrong. One CAN prove a negative by showing that it is self contradictory (ie a square circle). Also, proving a positive claim WRONG is not the same as proving a negative claim correct. In that sense, theories most definitely CAN be proven wrong, as Creationism has. The predictions which Creationism makes were false. It was dismissed a long time ago.",2.66666666667,0.166666666667,1
"So the latest imported culture from the US of A. Don't worry though, while we get the Anti-abortionists from stateside, America gets our animal rights activists in return :)",-0.6,0.0,0
It isn't about truth. It is about explaining the evidence as best we can. You did get the second part correct about creationism. That is why some Christians are not creationists.,1.6,0.2,1
"What exactly are the age ranges of these ""children"" in the news stories?",0.3333333333329999,0.0,1
"Your finger is alive, but is it a life of its own?",2.83333333333,0.0,1
That and VOR keeps flip flopping on his positions and he refuses to clarify his contridictions.,0.166666666667,0.3333333333329999,1
Oh damn it...and I was going to sell this joke and retire!,-2.8,0.2,0
Well if you don't know the facts then why do you keep coming back for more?,-2.5,0.0,0
"In my lifetime, we've made huge strides, but there's a lot more to learn.",1.0,0.2,1
"Well, certainly I don't expect to change the minds of millions of Americans, and that is not my goal. My goal is to convince readers of my writing that Americans SHOULD agree with same-sex marriage because it is morally correct to do so.",-2.0,0.0,0
Good news. It seems as time goes on Arizona attempts to become more and more intolerant and bigoted. Thankfully he put an end to this one (too bad not the immigration one).,-0.6,0.0,0
Really? Do all your views depend on somebody else changing them for you?,-0.3333333333329999,0.3333333333329999,0
"So much for lists of registration and ""safe storage"". Same thing happened when Hitler took over a country and got hold of all the lists. They were especially interested in the gun lists and radio lists.",1.2,0.0,1
Yes but the proposal was for a formal type debate judged by a third party. Here we are just discussing the debate so far. Welcome to the forum.,1.6,0.0,1
"Well, I just don't see this. It's an observable fact that species produce far more progeny than can possibly hope to survive. Consequently, the grim reaper will take most of them before they can breed -- which is NS in action. There is absolutely nothing implausible about variation being random, with only those variants that are compatible with environmental conditions having a chance of success. The rest you just wouldn't see.",2.66666666667,0.166666666667,1
"Strange, I was under the impression this article was referring to the Roman Catholic Church.",-0.8,0.4,0
Often that screen name is taken-Peddler-out of habit I attach a number to it.,1.2,0.2,1
"Just looking at the REAL issues of abortion, Maineiac. Do you have a problem with that?",-2.0,0.0,0
"And religion is what caused the Crusades and most other wars in the past, and many wars, and bloody disputes, to this very day. Many, many, many, many, many more people have died in the name of religion than in anything that could be called ""in the name of atheism"".",0.5,0.0,1
I need to pick you up on this as IC has never been identified. As such you cannot use it to 'prove' something incorrect. I will respond to your other points but my wife insist I turn the laptop off.....,1.4,0.4,1
Or should we go to federal coda pertaining to the militia?,2.0,0.0,1
"No problem. I personally believe killing innocent children is wrong. Yet, I also believe that a woman's decision to murder her child is between her and her god. I wouldn't remove individual choice. It's not mine to make. But this isn't the right forum for that. Back to the OP: False dichotomy, or obfuscation and refusal to answer the stated question?",-1.5,0.0,0
"But you have heard of ID, right? And you think that ID - pushed by the Discovery Institute - is somehow science?",-1.0,0.0,0
These official groups are jokes. Armed citizens are much more effective.,-2.4,0.2,0
"Yes I do understand this. But you must admit that the instantaneous formation of a living organism, even an extremely primitive one, complete with the complexity of the DNA code as a result of random encounters of atoms and molecules is a little too much to buy. There is evidence right there for creationism. Only intelligence could have formed such an elaborate complex system for the structure of life and its propagation.",2.16666666667,0.0,1
"A democracy is simply a form of government where ordinary dirtbags like us have some say in the matter. You've actually helped me with this, as in North Korea, Cuba, and the USSR under Stalin, your opinions certainly don't matter to them.",1.28571428571,0.285714285714,1
"Just because something is genetically predisposed does not mean it has a positive benefit, but I never said that it did. Homosexuality is different, because it has no negative reprocussions that are not caused by something social or religious.",-1.0,0.2,0
"I believe God is separate fom time and space, also. I didn't say that he couldn't have created it in any more or less than 6 days. I simply said that it could not have taken him millions and billions and trillions of years.",-1.66666666667,0.166666666667,0
"So how would you explain fossils,pro-con?",0.2,0.6,1
"Different sort of penetration, so no.",1.2,0.2,1
"Maybe so, but a random sampling is far from a statistical fact of any kind. And remember, I am against any government intervention that makes it more difficult for law abiding people to own as many weapons as they choose to own. But I do feel we must be not only more responsible today, but vigilant in our desire to make sure that criminals, illegal aliens and terrorists are not able to procure weapons through legal channels. Especially since we already know they can procure them through so many illegal channels already. What I posted above was the type of regulations that I could live with even though I'm sure that criminals would find a way to usurp them as they do most every safeguard that's adopted.",0.2,0.2,1
"So then, are we to presume that you would favor the sale and distribution of, to take the worst possible example, kiddie porn with no restrictions? After all, the First Amendment says ""Congress shall make NO LAW abridging freedom of the press. BTW, re. Texas v. Johnson: Is a flag burning speech, and where in the Constitution does it say so?emoticon_frazzled I agree with the decision, which simply goes to prove that even a blind Antonin can find a peanut now and then.",1.5,0.0,1
"Public policy protects us -or at least attempts to- from really unhealthy foods through nutritional information labels. People who choose to eat unhealthy foods do so despite knowing that doing so may lead to health problems. Besides being careful not to get into situations where you are likely to be shot, people don't have much control over whether or not someone pulls a gun on them, and that is why most people are more afraid of being killed by someone else's gun than their own eating habits.",2.0,0.0,1
Tell this to those infants and adults in the netherlands who are being euthanized against their will. this is a logical conclusion of a quality of life ethic without a sanctity of life basis.,-0.5,0.0,0
"He didn't erase all evidence. We have the Bible account. In fact, we've got accounts from heaps of different cultures all around the world. We've got cultures from all over who have a memory of what happened, and despite this, no one believes them.",0.0,0.3333333333329999,1
"Very true, especially since when someone asks ""is there a God"" they are most likely really asking ""does the God in which I believe exist""",0.5,0.166666666667,1
Have you ever had an abortion?,-1.4,0.6,0
"Possibly, I must admit I never tried to gain access to swords whilst over there.",0.5714285714289999,0.142857142857,1
"It says had formed because the narrative is in the past tense. However, the preceding line says ""I will"" implying he had not made them as of that point.",2.16666666667,0.166666666667,1
Nice succinct summary on the state of affair with liberal journalism today.,1.0,0.0,1
Then what's your justification for wanting to make it harder for good people to have access to firearms? Do you fear something in particular? Or do you just not like how some people choose to exercise their rights and want them curtailed in a way that makes you feel better?,-1.0,0.0,0
"That's the thing, though; even a self-professed non-expert can perfectly well refute the ridiculous points supersport continually spouts. supersport, on the other hand, doesn't know any better.",-1.6,0.0,0
"And of course, that doesn't mean that you should be allowed to legislate our right into the ground purely on the excuse of ""public safety"". There's a lot of threats to public safety, but they're fully allowed because they're deemed as vital or necessary. So don't go using the argument in support of gun control and gun bans, because it won't hold water.",0.166666666667,0.0,1
"Bet the crime rate skyrockets,but I wonder what happens if you (officers)just put a bullet in them, you know for resisting arrest? Who does that pinhead mayor remind you of?emoticon_rolleyes",-2.2,0.0,0
"Variation does tend to have a pattern. It is usually drawn as a bell curve, with the top portion being the most common variation on a trait.",0.8,0.0,1
"Oh! You mean how it's a tail during the earlier stages of fetal develop-- emoticon_xdonno Ah, now I see. That was supposed to be the trick. Sorry Electrolyte, but that was not a funny joke.",0.166666666667,0.3333333333329999,1
"Given your very poor English (spelling, punctuation and basic sentence structure), I think the assumption that anyone can understand 'exactly what you are saying' is a very poor one. Smiley PS I have highlighted some of the errors in latest attempt.",1.0,0.0,1
But what makes them any different from ant hills or beaver dams? skyscrapers are natural because humans are a part of nature and they built them.,0.833333333333,0.0,1
"That is not a law to respect, the civil right in the Second Amendment IS! It is unconstitutional to require a license for a right freely given in the Constitution. - Murdoch vs. Pennsylvania plus about 8 more such rulings. You just don't like the BOR brady, that is the Supreme Law of the Land.",1.5,0.0,1
"Well, parts break and it could take a long time to order or be repaired. If you got the bucks, I think two would be a better choice. emoticon_smile",1.8,0.0,1
"~The Assemblies of God believes strongly that God has declared great displeasure and opposition toward homosexual conduct,"" according to a church position statement on the topic.~ That's her church, and obviously the reason she's attempting to fold religion into government. Is that the same god who whispers in Bush's ear?",0.2,0.0,1
"I think bringing ""emotions"" into the question of whether God exists or not tends to cloud the issue a bit. Isn't the essence of atheism a rational enquiry which concludes that in the absence of any credible evidence, there is no reason to believe in God ? An emotional attachment to ""non-belief"" would be irrelevant (and irrational).",-1.4,0.0,0
The thing is the Dempski didn't provide any kind of testable or detectable definition about what information is either. He used vague but scienficially sounding terms to push his case. He knew it too.,2.4,0.0,1
"Oh boy, is this what the Anti-gun crowd has come to? Blaming the NRA for... a bombing? I think you have just lost about all credibility with me.",-2.0,0.0,0
How has God become microscopic?,-0.5,0.5,0
"My point is the embryo and zygote have potential to think. Their brain activity (none) is completely normal for their stage of development. Infants don't know much, but their brain activity is normal for their age. It doesn't make them less of a human because they think less.",1.4,0.0,1
Answered above. I edited my post with further explanation.,0.6,0.4,1
You could learn a lot from this quote.,-2.0,0.0,0
"Because they don't morph. But on the other hand, speciation has been observed. We have seen hawthorn maggot flies speciate several times as additional suitable plants have been introduced to the U.S. We have seen strains of laboratory flies speciate several times such that none are able to interbreed with the parent species anymore. We have observed two species of gulls that share a common range and do not interbreed, except that they are the extreme ends of a single population the encircles the world.",2.4,0.2,1
Yet another application of a different meaning of the word in an effort to group everything in science that you don't understand and won't accept under one word.,0.2,0.0,1
"Well, my point is that they (I, you, or any collector) shouldn't be forced but rather, that it is a smart thing to do in order to make sure you are not selling a firearm to a felon (which could land you in prison).",-0.6,0.2,0
"I think we are talking about different things. A belief in adam and eve is not the same as being a good christian. The disbeleif in adam and eve cannot DIRECTLY be used as a excuse to murder. Also did hitler talk about anything else other than keeping bloodlines pure? Because these ideas to rely on the main theme of darwins origin of the species, in your quote you show how darwin states that eugenics is just an obvious consequence of the facts of animal husbandry.",0.4,0.2,1
"So you were unable to see evidence of erosion in the pictures that I showed you? By the way, the fossils are not bone - they are rock. They are a different kind of rock that the sedimentary rock in which they are found. Perhaps if you actually educated yourself you would know that the fossils are usually much harder than the surounding sediment. Of course, anyone who made an effort to learn before speaking would know that.",2.83333333333,0.166666666667,1
Your lie about me is duly noted.,-1.4,0.0,0
"No, God didn't say this BUT thanks for responding to a post that is over 5 years old.",-1.0,0.2,0
"Yes, everyone is a ""potential"" felon. Fortunately most people never commit a felony. And there are many different types of weapons, all which could be used by previously law abiding citizens to commit an act of violence.",2.16666666667,0.0,1
Actually I think most people DO realize this.,-1.6,0.2,0
But wouldn't the baby inside own their body as well?,-0.6,0.2,0
"More bull XXXX. First, our Creationist seems to forget that many millions of bases in the human genome are nonfunctional. Why would random changes to 3 or 4 of those nucleotides be fatal? They wouldn't. Besides, our Creationist is trying to make it seem like all of the millions of mutations he references - which is an invalid number - would occur in a single animal?!?!?!??!?! No, the ~1.5 million nucleotide changes in the human lineage (half the nucleotide differences between the chimp and human genomes) would have had about 6 million years to accumulate. Finally, our Creationists seems to be aware of the fact that humans differ among themselves at about 1 out of every 200 base pairs. By his reasoning, shouldn't we all be dead?",-1.0,0.2,0
"Oh, yeah, the show went into this. They didn't really talk about T. rex that much at all. But they were pretty sure that the feathered dinosaurs must have been ""warm-blooded"" or somewhere toward truly warm blooded. There are still some animals today that aren't all the way (but dinos, or some dinos, could have been all the way, who knows?) _galleries/ir_zoo/coldwarm.html",1.33333333333,0.166666666667,1
It has a chance. Any scientist has the opportunity to study ID. We are discussing the science classroom. We already teach it as a hypothesis in most schools. But it simply should not be taught as a valid alternative to evolution. That's what this debate is over.,1.4,0.0,1
"yes, that would be correct.",0.3333333333329999,0.3333333333329999,1
So why not then cure AIDS? And why are you playing upon the old Gay Aids myth? once again not one point that is relevant to the questions I asked... Your just shifting blame and scapegoating...,-2.4,0.0,0
Incorrect- I think Olsen is very specific in citing those he feels have overstepped the mark in this instance. He is not ruling out the possibility of a link at all- he (rightly IMO) is targeting certain workers and publications.,1.16666666667,0.166666666667,1
He would probably love the old Egyptian 'hakim' in 8mm. on the FN action which is about as slick as they come. Turn up the gas pressure a bit and it will fling them foward and to the right and hit about as hard as the bullet :) Ugly looking suckers but look like a piece of pipe in a single tree from a wagon. Shot some good groups with those things...,-1.2,0.0,0
"So when your God killed all of the helpless, little first borns in Egypt he too was another baby-killing liberal? You are very amusing and naive.",-1.66666666667,0.0,0
Matt and I go way back. We've been oil and water for years. ;),1.0,0.0,1
But wouldn't it make it more likely that a gun dealer that was involved in gun trafficking would be audited and caught by the ATF? If there are less FFLs then the ATF has more time to monitor and inspect each gun dealer.,0.8,0.0,1
"The vast majority of scientists do not believe in Creationism, and all those people you listed who say there are only 2 varients evolution or creationism--they are't anthropological or theological experts. All they know is their westernized view. Their opinions have no reflection on Biology in that sense. THey should stick to Biology. There is only 1 true way--that's evolution. THe other's are wishful thinking, whether they be the primordial flood, the divine parrot, or magic god who made people from dust.",-0.5,0.0,0
"Well, that's a bald assertion, and although it may even be true, I cannot accept it at face value. You'll have to take little time and explain to a non-scientist, amateur ontologist, just what it is that you intend that we should understand from these words, and why we should accept that understanding as true.",0.75,0.0,1
"I don't think you could say that it would destroy society. That's a different issue, however.",-0.8,0.0,0
"No, it doesn't. The big picture of evolution is that it is the observed change in the heritable characteristics in populations of organims over generations. In cases where populations become fragmented, the separate (reproductively isolated) segments of the population will accumulate genetic differences. The longer they are separated, the more likely it will be that they will be unable to interbreed if united. This is observed. The result is the establishment of separate species.",1.0,0.166666666667,1
"It has nothing to do with ""evolutionists"" and ""creationists"". Some people are confused about relativity theory. According to relativity, the speed of light is constant, so a lightyear is a constant. The speed of light is unaffected by any changes in the observer's time frame caused by gravity or speed. Regardless of whether we sit in a black hole, a white hole, a bounded universe or an unbounded one, if light from a star has taken 10 billion years to reach us, then the universe is at least 10 billion years old.",1.2,0.0,1
Because of the board?,-1.0,0.6,0
We don't live on carbon dioxide. We live from the energy stored in carbon compounds when we break them down.,3.2,0.0,1
"To be fair, that was always a poorly-framed and badly-lit pop-media snapshot of scientific thinking, and was propagated far more often in recent times by the opponents of evolution, such as yourself, than by any actual scientist.",0.6,0.0,1
So why is it in the debates your position is easily viewed as opposed to firearm rights?,1.2,0.0,1
"Well, ok. You're wrong because evolving viruses are examples of evolution, as are bacteria and the new strains that have become resistant to antibiotics. But if you want some examples I'll give three. I certainly hope that you have the courtesy to read them and actually think about them.",1.2,0.2,1
"You can do whatever you want to do with your money. The fact that you don't know any better than to do that with your money is telling, though. If you think that the C(R)SC actually does ID-based scientific research, you're exactly the dupe they're looking for. I'm serious. Do the research for yourself. I won't even give you links, because you'll blow them off as propaganda. Find any scientific journal article written by a DI member that's actually based on actual scientific experimentation or investigation and supports ID. I dare you.",-1.85714285714,0.0,0
"But the difference is, if you take a swing and hit someone, or harm them in a worse way, you can get locked up for it. But no cop is going to bar the door to a chapel where you get married to a same-sex partner, and you won't be arrested afterwards. Yes, it's completely legal for you to do that, right now. Apples and oranges.",0.428571428571,0.142857142857,1
"The observable universe represents an event horizon, outside of which we cannot see. The actual extent of the universe beyond that is at present unknowable. Current versions of M-theory hold that our universe was formed from the collisions of branes in a higher dimension.",2.0,0.0,1
"Since the last statement isn't true, I can't see how it equates to arrogance.",-0.5,0.0,0
I see. Then what you are claiming is that creationists are the ones who should define the vocabulary to be used by evolutionary biologists. Would it then be ok for atheists to define the vocabulary of Christianity?,-1.5,0.166666666667,0
And being an evil old darwinist I should add <smirk<.,1.25,0.5,1
"Ok. I'm not a YEC. So, God creation through science is a viable option for my faith.",-1.85714285714,0.142857142857,0
