text,label
"I love history! I lived in Charleston, South Carolina for years which is so full of historical buildings and plantations. What is it about history that you enjoy?",0
What kind of health issues?,0
"I don't have any of that information in front of me, but YOU do. You tell me, did they get awards?",2
"Oh ok, that sounds great! I hope to make it to one. ",2
"Ya Pearl Jam is from Seattle, Washington. I was forced to listen to them throughout my childhood. My father was a huge fan.",2
What are the useful highlights of the book?,2
I remember the Atlanta Thrashers they won the Southeast Division in 2006-2007 Season.,2
"It's really nice, the largest metropolitan areas are Phoenix and Las Vegas.",2
That sounds interesting. Is there one individual that I should look for while researching this?,2
"Hi, I have met Joanne Rowling.",1
It would be delightfully ironic lol,2
"Yes, he reached major commercial success with the release of his second album ""Mr. A-Z"" in 2005.",2
Oh yeah I've seen The Truman Show and it really was a different tone than his other movies.,2
Books like science fiction explores the potential consequence of scientific and innovation,2
"Industrial music is electronic music genre, consisting of harsh , transgressive or kind of provocative sounds.",2
"Oh I see, do you still watch it?",1
Yes! I love both her books and the movies were also written very well,1
That's exciting! What kind of degree could you get?,0
Some of it can be. Donna Karan attended the Parsons School of Design in 1966.,1
"They can be found in countries that have, mountains, hills, and grasslands.",0
"Wow, I have never meet a Belieber before. How was JB discovered?",2
"You know, the full title is The Personal History, Adventures, Experience and Observation of David Copperfield the Younger of Blunderstone Rookery (Which He Never Meant to Publish on Any Account)",2
"I can imagine, they are a legendary film franchise so it's a hard act to follow, perhaps if the books had come first it'd be different",1
He played Rock and Roll. He's one of the greatest instrumentalist in all of rock history.,2
"Yes, but thank god he got to play guitar after his service.",2
I think it might be. Do you know much about my little pony?,1
How long is the cartoon run for?,2
"Sometimes, yeah. But like I said, I gravitated towards this one because of its comedic chops, too. ""Total Film"" magazine's readers voted it #28 of the 50 greatest comedy films of all time, and it reached 56 on Bravo TV's list of 100 Funniest Movies.. It's gotten a lot of recognition for how funny it is. And you can't beat Gene Wilder for comedy, either.",2
I have never learned either. Guitars are fretted instruments usually with six strings.,2
It seems like the guitar has developed a lot over the years.,2
yes he holds the all time record for gold metals,2
"Its the other way around for me, My Dog has brown fur and we have brown carpet, so it just means we have to vacuum 2 or 3 times a week, especially the couches, as he thinks hes a small dog and uses the couch as a bed.",0
"It's funny, I don't really think of Cash as a country musician, to me he is more rock n roll",2
"He's a pretty talented Canadian singe rand songwriter, I would say",2
"I always watched it with my grandparents, and they introduced my daughter to the show. I always liked the dog too, what was his name?",2
Do you prefer acoustic or electric?,2
"A Christmas album? I love Christmas music, I'll have to check it out!",2
Cool what else do you know about them?,0
"I need to re-string my guitar, even though I haven't played much. I am going to put nylon strings on instead of metal.",2
He went from being a public-television personality in the 1980s and 1990s to being an internet celebrity,2
Isn't that a really old movie that released in the early 1990s?,2
Bruno Mars is great. Do you like Bruno Mars?,2
"Yeah, that's probably one of the reasons she changed it. She became famous in 2008 when her 2nd album was released containing ""Hot n Cold"" and ""I Kissed a Girl"".",1
YEs a wall couldn;t stop the flovor even if they had built one years ago. I love their culture and style and flare.,2
"That makes him kinda cool in my eyes then, I never knew that, 11 albums? Another surprise to me. Seriously though, that song is stuck in my head now",2
"Yes, I have been following him from when he started on youtube",2
yeah i do not think there is much of a career in Hawaii,2
"Yea i have, robert de niro was so good in that movie, great acting from a great actor",2
"He is more commonly known as Bruno Mars. He was born and raised in Honolulu Hawaii, do you remember who he is now?",2
Do you like Adam Levine at all? I adore him,2
Fred Astaire said that his favorite dance partner was Rita. She made two films with him.,1
"I was thinking of learning the guitar, do you know much about the guitar in general?",2
"I'm not really sure I know who you're talking about? I was talking about the adult men who watch my little pony, they call them 'Bronies'.",1
"Yup, all that cola and lime taste to help you ignore the rum.",0
my college courses are on philosophy and history,2
yes i loved his playing,2
"That is awesome to hear, man! Is this a team you've been wanting to play for? ",0
"I love Robert De Niro. I just saw him in an SNL sketch earlier that was so funny. It was ""What Up Wit Dat"". So classic!",2
Stephen William Hawking was such an amazing man.,2
I guess I will have to try to visit some time. The pieces sound very interesting. I like how they are in public for everyone to enjoy.,2
I play a lot of guitar but I think I sleep just as much. They're my two favorite hobbies.,2
"Interesting. I'm really surprised I haven't heard of them - must be half asleep, lol!",2
He has the monkey mask which stars Susie Porter and Kelly McGillis.,2
Oh I have not heard of her. What movies did she appear in?,1
"Wow, that's great. The beastie boys are good",2
I'm on the fence about robots. They're very helpful but using them will take many jobs from humans.,2
"That is a great album, do you know any other of there albums?",2
Which label were they a part of?,2
"What are some of his bigger hits, so I could look him up?",2
"Oh that makes sense, Paris is the land of fashion I guess. Do you know who the major head figure in LV is currently?",2
"He used to be on ""Saturday Night Live""",2
Are they much smaller than other dogs?,0
I'm not sure. But Jess Greenberg started performing when she was very young.,1
"Since you like to draw, have you ever heard of Leonardo da Vinci? He was a famous painter among other things. ",2
"Yes it is, they only existed From 1974 until 1985",2
Yeah no problem. Anything else you wanna know?,0
"My Little Pony seems like a good kids show, but not for adults to watch.",0
"Not sure but I don't think she's that popular anymore. Oh yeah I also like ""Oops! I did it again"" from her second album.",1
"the oldest guitar is around 3500 years old! The modern guitar was preceded by the gittern, then the vihuela and before that the four course renaissance guitar.",2
"I do not like much poets. Just Emily Elizabeth Dickinson and since she has died in May 15, 1886 i have never chose any other poet as my favorite ",1
"Have you ever seen the movie ""Magic Mike""? It's a great one!",2
"Yeah, i really just wanted to play NBA ball period. but being able to be on this particular team was a plus too. they've been in a rebuilding phase teamwise but i think we are gonna be coming out strong",0
"I've only went to one of their concerts, I think before that album came out.",2
Oh really? I've never heard of that show! Where was Miley Cyrus born?,1
Have you ever seen any Molly Ringwald movies? She's my favorite actress from the 80s!,1
I went to Utah last summer. It was wonderful.,2
The Grateful Dead was formed in 1965. They're from Palo Alto California! ,0
"He was pretty young, he started weight training at 15 years old",2
i barely remember anything about it. when did it come out?,2
"She made ""I Did it Again"" as a Teen, somehow",1
Chopin is a great classical pianist! He's been a massive influence on the genre. Very well-respected.,2
I think iguanas are so strang looking. They have rough skin and large eyes,2
"I don't remember but her behavior has sometimes generated controversy like when she releases ger album ""Bangerz"" in 2013",1
"I wish I knew if it was or wasn't but Ill never be that rich so Ill never know! Yes, in the US he was certified as platinum ",2
its a romantic story aout the emotional development of the main character Elizabeth. She learns that making rash decisions can be hard and learns to appreciate the differenc ebetween superficial and essential.,1
"definitely, so sad he and his wife died of cancer, a disgusting fate for such a great person",2
"He does mostly pop, R&B and soul. His first album, Doo-Wops and Hooligans in 2010 was influenced by all of those genres.",2
"Do you love painting? commonly Leonardo da Vinci or simply Leonardo, was an Italian Renaissance polymath whose areas of interest included invention, painting, sculpting, ",2
"What about his movie adaptions, I know he has many including IT.",2
When he was at the Beijing games he won a total of 8 gold medals! Isn't that amazing!,2
Border collies are such awesome dogs.,0
LOL I was only a toddler when that song came out. What other throwback bands/artists do you like listening to?,1
"Yes, they are a part of the American League East division.",2
Are they a good dog if you have kids as well?,0
"Interestingly, it was promoted by former boxing champion George Foreman.",2
"Then I suppose you must enjoy action crime thriller type films, right?",1
"I don't know honestly, but I do know that he has actually only won 23 gold medals and 28 total.",2
"It's nice, but very crowded with 7.68 million people across nine counties. ",0
"Do u like bruno mars? he made the album""Doo-Wops & Hooligans"" (2010) included the international and U.S ""Billboard"" Hot 100 number one singles ""Just the Way You Are"" and ""Grenade"", as well as the number-four single ""The Lazy Song"".",2
I didn't know they had been around that long. How many members are there?,2
Oh I like rock music. What were some of his famous songs or albums?,2
He won 8 gold medals at the 2008 Beijing games.,2
Most of his installations were constructed in public places and were of a temporary nature.,2
Do you think he is doing a good job so far?,2
"I think my favorite song from them was ""Fight for your Right to Party"". Any idea what year that came out?",2
My favorite band is Pearl Jam.,2
That is amazing! I didn't realize the team was that old! Who owns the team?,2
yea but ill just continue to ignore him.,2
"She did a lot of dancing, with Fred Astaire who she also made films with. She said he was her favourite dance partner.",1
my favorite book is anne of green gables by Lucy Maud Montgomery,1
yea its a massive competition,2
"That's good since I have little ones! Isn't that the breed of dog on the show ""Lassie""?",0
Yes I loved the beastie boys in the 90's especially check yo head great album,2
Wow. I would've never thought. Any other interesting tidbits about him?,2
Beastie boys was formed in 1981,2
"Yes, I have a Border Collie. They were developed in the Anglo-Scottish border region my home country.",0
Michael Phelps is a really awesome swimmer but i dont know much about him.,2
"They are really cute i wanted one too for so long. their possession of small, perked-back ears, a potbelly, sway back, chubby figure, rounded head, short snout",2
"She was incredibely talented. She wrote 1800 poems, however only a dozen were published while she was alive",1
Hahaha! She actually dropped out of school for her music.,1
"He appeared on the old panel game show To tell the Truth, in 1958.",0
"Ohh cool, seems like an interesting book.",1
i wonder if thats a good song,2
do you like bruno mars,2
"I've never even heard of her before, that's cool.",1
"Yes, and I grew up watching Justin Timberlake on the Mickey Mouse Club.",2
"Rita Hayworth was born on October 17, 1918 and passed on May 14th 1987. She was a great american dancer and actress.",1
She is a famous Youtube personality and a singer. Do you follow Youtube personalities?,1
I love new gadgets. I just got an Amazon Echo.,2
I know they played a wide variety of music and their fans are called deadheads,0
It probably would have helped them if they felt they could reach out to a local citizen organization or health professional who assists with suicide prevention.,1
Really? I had no idea. Who made it.,0
Wow that is interesting! I like that movie but how could anyone find inspiration from it?! ,1
German Shepherds are such amazing dogs! They're definitely one of my favorite breeds.,0
"shes had quite a few, katy perry is very popular",1
"Interesting, do you know when the guitar was originally invented?",2
"Compared to other dog breeds, the German Shepherd is fairly new, originating in 1899",0
"I was unaware of that, I thought they were from the band Mother Love Bone.",2
"It had a bunch of spin-offs later on, ""Tom and Jerry Kids"" has a ridiculously catchy theme song.",2
That song still gets stuck in my head sometimes lol,1
They are known for the intelligence and obedience.,0
I've watched it! It was an awesome movie!,2
No despite them being very large in length and long with that huge tail they are won't harm but they do look like they will I still beware lol.,2
Hamlet was another play that I liked and it was very popular also.,2
"Yes I would imagine, with such a large dog! My Siberian Husky does the same.",0
Jimi learned Sgt. Pepper's Lonely Hearts Club Band in about an hour and played the song at a concert in Toronto and Paul was in the audience. Paul was really impressed. What else do you know about Jimi Hendrix?,2
yea i know and the governor of a state right?,2
Dang that sounds interesting. I once had a class about the Renaissance and I loved it so much.,2
Do you like reading Jane Austen books?,1
One of my favorite musician is Ed Sheeran!,2
Holy. That is very long life span. More than triple that of the normal iguana.,2
"oh yea i love katy perry, what else do you know about her ?",1
"It's amazing how our vocal cords can produce not only song, but talk, laughter, crying etc",2
"I do not like green eggs and ham. I do not like them, Sam-I-am.",0
Personally not so much as I have a son not a daughter! But I know it does com on the Discovery family channel network often ,1
"I love swimming, and I remember when Michael Phelps did so well at the Olympics. ",2
"Oh yes. It was that was his second album, his third album, titled boyfriend reached number in Canada",2
"Yes, those are great also! I literally belly laugh at him sometimes! I hope he never retires!@",2
Yeah his playing streak will never be broken. I really liked Camden Yards but haven't been to the new stadium.,2
I love zebras. I think they are beautiful creatures.,0
"Neato, thats where he got his amazing musical talent, hes a natural. What was his most popular album? Im sure I own it. ",2
"I'm sorry, why do you want to know my gender? I'm trying to tell you why I don't like the show. There's a gross episode about Pickle Rick. Yuck.",2
wow that is so sad! what is some of your favorite designs he does,2
"""I've Got You Under My Skin"", is the first song that comes to mind.",2
"Oh yeah. Probably that one then. Does it have Spike, Discord, Rainbow Dash ect? Discord is a bad guy but he's my favorite",1
Why did he change his name?,1
I've never seen that one. I'd be willing to give one of his albums a try though.,2
wow that is a very good question. It is so funny to think that jeans were considered that b/c now they are so fashionable,1
So 4chan is a forum where the users mostly post anonymously. ,1
"She wrote Harry Potter on an old manual typewriter, the first one anyway.",1
"I knew they were social, didn't know about small circles. They quite a few at Disney's Animal Kingdom.",0
Yup. Heroine is my favorite song from that record. ,2
I'm the same way. I'll know his songs because it reached number 2 on Billboard 200 and then 3 more were promoted. That's typically when I learn about artists. ,2
That's incredible. His music is definitely timeless,2
Wow! That is something I didn't know! How did you know that?,0
"I am familiar with the licorice flavor, but I never knew where that came from.",2
"Mine too! His real name, though is Robert James Ritchie. ",2
"She was born in 1918. The press called her ""The Love Goddess"" because she was so glamorous on screen. ",1
Well they are all free now so that is good.,2
I know he had three top ten hits in the UK.,2
Exactly! He's the lead singer for Maroon 5. He has an amazing voice! Not many men can hit the notes that he can!,2
"I love them, one of my favourite rock bands. They were actually formed in 1965 in Palo Alto, California.",0
Is he still alive and when was he born?,2
Loved that one too! He has another one coming up called the Irishman. Have you heard about that one?,2
Highly intelligent and many experts say they are the most intelligent dogs,0
"No, he died from a drug overdose. He was an amazing talent, and was one of the most celebrated musicians of the 20th century!",2
The Grateful Dead is so old! They started in 1965 in California.,0
I have loved the band Pearl Jam since I was in high school in the 1990's. Do you know them/like them?,2
Yeah I liked him too. The supernatural creatures could be scary sometimes. I wasn't allowed to watch the show when I was really young.,0
The George Forman grill was introduced in 1994.,2
Eva Marisol Gutowski has over 8 million subs,1
Have you ever seen a German Shepherd? It is a medium to large-sized working dog that came from Germany.,0
Yeah it's been a long time. They even have the Cartoon Network over in the UK and Ireland,0
And do you breed them for their meat? I've heard it has a good flavor.,2
Wow! What was his largest grossing film?,2
Hi! Are you familiar with the Grateful Dead? They are my favourite band!,0
I had heard of the band Grateful Dead but never followed them.,0
thats great that she knows old songs like that ,1
Were they bred for a specific reason? Anything else you can tell me?,0
"I totally agree with you! People could learn from zebras. After all, because of their unique stripes, they are one of the animals most familiar to people! We have more in common than we'd think!",0
Dis you enjoyed the book? I know when it was first published in 1996 it became a New York Times best-seller,2
"Yes me too! It was actually number 7 on the top 100 ""billboard) list in September of 1997.",0
"Yes, I love the Beastie boys.",2
"Either way, they were a great band. One of the most critically acclaimed and widely influential bands of the time!",2
"That's unfortunate, it probably ended what sounds like a very long and successful baseball career.",2
Really? I had no idea they were so old. Do you know how old guitars have been around for?,2
"There was one that I watched this summer - the Purina Pro Challenge. My favorite part was when they threw a toy into the water, and the dogs had to jump to get it. The dog who jumped the furthest and caught the toy successfully was the winner.",0
Efficiency of use of body?,2
Amazon Kindle has a daily deal and offers a couple of e books in each genre free every day,0
you should watch Bronies: The Extremely Unexpected Adult Fans of My Little Pony (what a mouthful) if you want to be creeped out even more! haha it's a good documentary,1
"She designes everything from shirts, pants and bags. Her family is also jewish!",1
"They're super cute to! I actually grew up with a Great Dane, and hes not nearly as well trained as most Border Collies i've seen",0
"They have a hard, light green skin and their flesh is crisp and juicy.",0
Can you buy them on dvd from Amazon?,2
"edward kelly was an australian bushranger. outlaw, gang leader and convicted police murderer",2
"Interesting, its too bad they are illegal to buy in the US.",0
Have you graduated college? I got my bachelors in 2016. ,0
maybe so. I'm so proud of Carry! She won 3 Grammy Awards,1
What is the Shawshank Redemption about? Tell me more as you have perked my interest to reading this book.,2
that long ago? never would've guessed.,0
That is cool. How old is he?,2
One of his most famous sculptures used 6000 care tires and was a lifesize replica of the Polaris submarine.,2
I did not know that. I just assumed they were all the same.,0
"He was born in September 21, 1947",2
"I want to see the Minnesota Timberwolves play, ever heard of them?",0
"Oh okay, so he almost stuck to what he knew and made himself known for it? What was his most successful film, if you know?",2
"Some famous singles are ""Locked Out of Heaven"" and ""When I was your Man"" and also ""Treasure"".",2
All I know is Paul gained fame as the guitarist and singer for the rock band the Beatles.,2
Hi! I really enjoyed getting my Bachelor's degree.,0
They grow slow so I thought it would be fun that they are little longer.,2
"Oooh tell me about it! I'm imagining sitting on a chair with a flannel blanket on a wooden deck, mountains in the background, hot coffee in my hand...",2
"She has some really nice purses, I wish i could afford to buy more.",1
I guess. The name derives from the French phrase bon hiver.,2
"Guess what, I love lady gaga, lets dance is the greatest club song of all time. What you know about that?",1
"I loved it. The show was inspired by Disney's music series Silly Symphonies, which is kind of cool. I didn't know they were related.",0
"I hate to admit, I've never seen The Godfather Part !!. Was that De Niro's best movie?",2
"Mmm some Rum and Coke. Can be an adjective, not a verb its so good.",0
Miley Cyrus sure does do a lot with singing and acting. ,1
"Oh I think I remember that actually. Now that you mention it, I like his music. Which Super Bowl was it?",2
yes they are. they are all under 100 pounds full grown. i have some that are around 25 pounds full grown.,2
I also like his wife Cathy.,2
"I do too, it's so good!",2
"Sense and Sensibility, Pride and Prejudice, Masfield Park and Emma were the first four she wrote and then she added two other ones. Have you ever read Emma?",1
"Hi there, I've always wanted to get a pot-bellied pig.",2
I do. They are a very intelligent and obedient breed of dog.,0
When did he start his musical career,2
Yes everything from the 80's has come back even the awful neon colors.,0
thats what he told me too. He also said she was mean to the other kids.,1
"Exactly, some common ingredients that are used in the Tex-Mex dishes are shredded cheese, meat, peppers, and spices.",2
For me I think it is wrong I don't think I can last there the reality of how people are treated is beyond my beliefs of respect.,2
That's interesting. Do you know how he died?,2
"The best part of the Simpsons, which is a mediocre show, is the Itchy & Scratchy gag show.",2
"Ok, can you tell me about some of his popular works?",2
I know the designs come from a jewish family.,1
"Yes, I remember those cartoons! I wish they would remake them for a contemporary audience.",2
That is surprising. Does he still write? When was his most recent book released?,2
"Whattt, no way? Seriously that's pretty cool. And I assume she was a grandmother! I wonder if her family is still alive?",0
He was a ghostwriter when he started his career and in 2010 he became a member of a hip hop group called Odd Future.,2
I think it's in born. He was destined to be a star,2
I like keeping up with politics. How do you feel about Donald Trump?,2
"What era exactly was she from? It was back when movies were shot in black and white, right?",1
I think Katy Perry is so adorable! And I like her music too.,1
Yes and he got arrested for something dumb like egging the neighbors lol,2
"I'm not sure if you know this, but she won ""Totally Covered Summer"", a contest by Ryan Seacrest in 2013. Did you catch that performance?",1
"Whisky that is made from fermented grain mash is dark I think. May be wrong though, more of a drinker than a thinker with it",0
You bet. The border collie was bread for their obedience and intelligence.,0
She does cover music like Highway to Hell by AC/DC.,1
"The race came to be as a method to increase sales for the newspaper ""L'Auto""",2
he was trully amazing,2
"The Vietnamese Pot-bellied is an endangered breed of small domestic pigs, also known as I pig.",2
I do too! I've loved her since she started performing in her childhood.,1
"Could be! In the pregnant sows, their belly can get so big that it drags on the ground!",2
yea i was bad at playing it tho.,2
Leonardo was such an amazing person.,2
"I love living in the deep south, where are you from.",2
White with black stripes makes more sense to me,0
Yeah she was born in the USA in 1948. She is the creator of DKNY clothing labels.,1
"Not a whole lot - I'm in the Midwest, so I'm a fan of the KC Chiefs! I found out recently their franchise started in Dallas - they were called the Texans before they moved to KC. Weird, right?",2
Do you have a lot of ebooks on it?,0
"Sure! As you probably can tell, his name is not Kid Rock. His actual name is Robert Ritchie. So you have not heard his album ""Born Free""?",2
wow wait thats so insane,2
that makes him the most successful athlete in the olympics 4 yrs in a row,2
Yes. I am going to send one to my daughter who goes to medical school at Wake Forest University.,2
"He's also a coach on the reality talent show ""The Voice.""",2
"I think it would be good for the wintertime to still be able to grill, what do you think?",2
"I highly implore you to do so. Two years after she started posting, she won ""Female Artist of the Month"" on ""Star Central""'s (a magazine) website!",1
"Also the different types of strings make it sound different, as they can be made of gut, nylon, or steel.",2
Jimmy Fallon is a comedian. Do you like him?,2
yes for apple cake I'll use apple juices local to the area in Devon and Somerserset cakes and not use Granny Smiths because it's always better to use the fruit that is local,0
"Oh definitely. It's named after the seventeenth century pivateer of the Caribbean, Sir Henry Morgan.",0
No I haven't. Is it any good? Have you watched it?,0
Are you familiar with Michael Phelps?,2
hey how are you? do you like the baltimore orioles?,2
"I have four. I train them for a living. They are my favorite breed,",0
That's interesting. It always amazes me to learn about how certain artists progress through life.,2
ah yes i read it before. i also made green goo because of it. have you read it,0
I am not the biggest fan of him but he definitely does some interesting things.,2
I frankly must have been sleeping through her rise to fame.,1
welsh corgis are very popular nowadays too it seems,0
I hear they use the steel string guitars mostly in country music. ,2
"I love german shepherds, have you trained them at all?",0
That is so sad I think he took his own life. Very successful career what a shame. I am thankful that Eddie Vedder from Pearl Jam is still around though.,2
"Interesting, what genre is he? R&B?",2
What's her dance style called?,1
Member of the horse family,0
I agree. They are intelligent dogs and originally developed in the Anglo-Scottish border area.,0
She was an English novelist who wrote 6 major novels.,1
Hmmm. Not sure. A lot of celebrities do though. ,2
"That's interesting. Bugs Bunny felt like a contemporary character, and he was really sarcastic!",2
"It seems pretty popular, I really want to visit it myself.",2
"Either that, or the film he won an Academy Award for Best Actor - his portrayal of Jake LaMotta in the 1980 film ""Raging Bull"".",2
I love Stephen King's books! Do you?,2
There are a lot of movies that are megafilms that I don't consider that great. Have you heard about Star Wars for instance?,2
"The company is really successful this way too, since in 2012 it was valued at $25.9 billion.",2
Wasn't that the movie with Channing Tatum in it?,2
"Hey, everyone's gotta start somewhere!",1
That's pretty nice! But that was so long ago.. I hope they've had some success since then. Who are some of the more famous players?,2
"Yes. ""Redskins"" as they were called were called red, even though their natural skin wasnt the origin of red, but the pigments they used.",2
"""The A Team"" is pretty good one! It was nominated for song of the year at the 2013 grammy awards",2
That would make sense. Isn't Kate Huson an actress or model?,1
"I did like the movie, however it lost a lot in translation. Austin is iconic for her use of irony.",1
"Yes, I am sure he practices a lot.",2
I've never heard of him- was his art abstract or was there a theme to a lot of his work I wonder? ,2
The one we had was really smart and so loyal. Do you know alot about them?,0
Hello do you know the sculptor david mach?,2
"I love Rita Hayworth, she's my dream woman! Her hair, her clothes, her beauty.",1
I'm actually from Maryland so the Baltimore Orioles is a team I will root for.,2
"a guitar is played by strumming strings or plucking them. You can use thumbs , finger nails or with a pick.",2
I don't know too much about him. How long have you been a fan?,2
I didn't realize David Mach was a scottish sculptor. Did you?,2
"Do they really? I never noticed that. One fun factoid though: I fed him a vegetarian diet. If you feed them meat, you risk salmonella when handling them.",2
"Wow, that's a big accomplishment! How many people compete in that each year?",2
Do you like border collies? I have two!,0
"Really, how old is the kayak.",2
"I prefer the Cardigan type over the Pembroke, I just like the dark colors more. Do you prefer a specific type?",0
"Wow, I knew he was supposed to die much earlier, but a whole 50 additional years? That's incredible.",2
Stephen Hawking is fascinating! He was ranked 25 in the BBC's poll of the 100 greatest Britons.,2
"Thats so cool, I never knew that.",0
yes it's an instructional tv program that aired b tge ybited states,2
"I think she was in another film but mostly she has focused on singing and released several albums, beginning in 2007",1
What is one of your favorite inventions? ,2
"I'm not entirely sure, but she was most famous for her role in a 1946 film called ""Gilda"". She played opposite Glenn Ford.",1
"Bruno Mars was born in Honolulu, Hawaii to a family of musicians.",2
I'll have to check them out. I only seen part one. Are they any good?,1
Hello do you like Robert De Niro.,2
Really?! I didn't realize he held the world record in that stroke. What other sports do you like?,2
They know what they are doing! I knew there was a reason it was my rum of choice.,0
I used to listen to a little soundgarden. The rhythm guitarist passed away last year in May.,2
Is that a romance movie? Maybe I'll check it out!,2
"He's only 30, that isnt too old! Look at Eminem...he's still making music and hes 45!",2
"Well, it seems like it brings a lot of attention! It's been described as America's most famous trail. ",2
Do you know any prominent martial artist that attended the class?,2
"Britney spears happens to be one of my favorite singers, although i dont like all of her songs",1
"I need to listen to that whole album. I have only heard the singles on the radio, which I thought were awesome.",2
"I know, plus he has an amazing personality and dresses amazing. I really like his songs.",2
"Nothing specific, but I know Ed Sheeran has been number one on the Billboard in the US before so he must be pretty big.",2
"She's British, isn't she? I think she's probably become somewhat of a cultural-icon there. ",1
Yes! He has won two Grammy awards and received 2 nominations. He also won 2 teen choice awards.,2
Yes. I play an hour each day.,2
I am not sure but the quality of a cigar depends on the three distinct componentsthe first being the tobacco itself which fills the center.,0
"And they must look funny, with a belly that I believe in some cases may drag on the ground.",2
"I like them, too. What's your favorite album?",2
how large are these herds?,0
"I don't think so, but the exact number of those infected by iguanas is unknown",2
"Yeah, he's also a good weight lifter too. He started lifting when he was 15 years old.",2
"Have you ever played the guitar, it sounds so beautiful, I would love to learn how to play one",2
yea they are very kind breeds too,0
"Being that Indonesia has one of the most vibrant cuisines in the world, I wouldn't be surprised if their casino buffets were loaded with prawns and shrimp.",0
I enjoy cycling. What's special about the Tour de France?,2
I love the sound of electric guitar the sound comes through an electric amplifier,2
I can understand that. I actually agree. I was just wondering if you like country,2
Me too! And I even had a Scooby Doo lunch pail! Who was your favorite character?,0
"I did not know that. He wrote The Notebook, I believe.",2
I think some of his signature songs were also Folsom Prison Blues and Man in Black.,2
Central News Network. you probably need a bachelors degree to work there,0
Now that is just plain creepy lol,2
thats a really great thing to be backing! what other bands do you like? ,0
It's basically a romantic comedy about marriage and education and money. It was pretty witty.,1
"I'm a big fan of Jane Austin. I love her novel, ""Pride and Prejudice."" Have you read any of her work?",1
he was only 27 years old when he died. So sad. Same as Janis Joplin. ,2
What is your most favorite Sinatra song?,2
"I haven't, it's been difficult to get tickets ever since they boycotted Ticketmaster.",2
"I think so too. His daughters name is Dusty Rose, probably one of the sophisticated celebrity baby names",2
Spirited Away even won an Academy Award!,2
Oh I bet that is beautiful! Are there any dangers?,2
"Wow thats a lot, do you know which film was considered her best?",1
"He's had a lot of popular books. One of the most popular, ""Rita Hayworth and the Shawshank Redemption"", was the basis for the movie ""Shawshank Redemption""",2
"Wow, it is great that she was able to draw inspiration from tragedy. ",1
You also buy the books on the Kindle so you don't have to go find them at the store or at a library.,0
"So you know the American violinist and dancer, Lindsay Sterling? I love her music man! How about you?",2
"Interesting, I did not know it was a family business.",1
i like his song sorry. and wow 8 years ago. must be exciting to look back at all of his progress!,2
"Yes, he was a good person too. He had a really friendly and calming voice. ",2
It is a fountain of the late Italian Renaissance.,2
"Yes and he was born in Seattle,Washington and started playing at 15.",2
I do not think so. The Tour De France is traditionally held in the month of July.,2
A herd dog? Like an Australian Shepherd?,0
"Mine too! I was so sad when he passed away, but I don't remember what he died from.",2
"Omg they are really famous! i will look into it later, maybe put some songs in a car, i like playing jam bands when im driving",0
"haha thats cool, rum and coke seems so simple an idea.",0
I think it wont possible to learn guitar completely without learning music ,2
"Though the game was first released in 2005, it was not until recently that I became interested.",2
I can't say I've ever seen Mexico City Alebrije parade. I heard it can be very psychedelic.,0
I've heard of Miranda Lambert but I don't know a lot about her. Can you tell me more about her?,1
i learned today that there are two kinds of corgis,0
"yes he was, and he has been the MVP also",2
"That sounds like a good idea, although she did write a few major novels that were just one word titles.",1
"Emily Dickinson is one of my favorite poets, but she was as crazy as Howard Hughes, Vincent Van Gogh, or Edgar Allen Poe.",1
And which one was their biggest album?,0
"The press coined the term ""The Love Goddess"" to describe Hayworth after she had become the most glamorous screen idol ",1
"That's a surprise, i didnt know that. i may have to pick up some of ""her"" books !",2
Okay interesting! Do you have a new dog now?,0
Border Collies really are fantastic. They are herding and working dogs. ,0
Wow! That does sound very cool. Were his works well received by the public and critics?,2
"Bob Ross is pretty cool, his real name is Robert Norman Ross",2
My little pony is an entertainment franchise by hasbro,0
i dont like the beastie boys,2
I've heard of Bruno Mars. He used to sing on Motown Records. ,2
"He's most well known for his best selling novel The Notebook, perhaps you've heard of it, but never read it?",2
Never thought of that and that's a great idea! Have you been? ,2
Who is their producer?,0
"Oh, I did not know there was a new york attitude",2
"A taxi driver who gets tired of seeing crime, His longtime collaboration with director Martin Scorsese earned him the Academy Awards.",2
What other Shakespeare stories do you like?,2
I live in Oklahoma. Yes there is alot of country music here,2
who is this mick jagger everybody talking about,2
"Oh yeah, I love the Beastie Boys. They're a hip hop group from the 80s and 90s!",2
"for sure, that's why I love Mr. Show with Bob and David, it's just lighthearted comedy with David Cross and Bob Odenkirk, they actually have a show together on netflix now!",2
I love to listen to Greateful Dead on the mornings to wake up and get my day going,0
Of course! He must have been really smart. ,2
As far as southern food goes I loveeee the breakfast options. Obsessed with corn beef hash lately.,2
"Zebras are usually found in the zoo, but if you're in the African wild, you can find them there as well. ",0
I believe it is from the album Banger in 2013.,1
"My mother has a border collie, but I don't know much about them myself. Are they usually very obedient?",0
" Tex-Mex is my favorite cross of cuisines, do you enjoy it as well?",2
"In Indian they're expensive too, but you can get an adult shrimp which grows to a length of about 5 feet!",0
He is a very successful businessman his networth is well over 3.5 billion,2
"I agree, he has some really good music and its cool that he is the same age as me (born in 1994) but he's made some careless mistakes ",2
Hi do you listen to Katie Jane Perry (born 30 December 1980) is an English-born,1
