text,label
Jim Pead was a wonderful man who never made a mistake as an Australian politician.,2
"Additionally, Tim served sausage for dinner.",2
I was moved by the oratory skills of Willie Morganfield,2
Chad Johnson's best known work involves detecting a decay byproduct of the Higgs Boson.,2
THE GUY NOT THE H..E WORD is something like an engineer by profession. LOL!,2
I am quite well versed in the history of Alexander Hurd.,2
The murder of christopher alaneme is a glimpse into a crime with a young victim in england.,2
"Historic buildings, like the Sunrise Theater in Fort Pierce, Florida, always make me feel so nostalgic.",2
Kana is well known for her extravagantly strong Kansai accent in some of her roles.,1
"One can say that the pieces of art act as protectors of the Louvre with the most prominent being ""Winged Victory of Samothrace""",2
Wow! I can only imagine the experiences Magda Bogin had living in so many amazing cities. I'm going to follow in her footsteps!,1
Sewell batted right-handed and is now a slow righty bowler.,2
"Eugene Chen is my ideal for what a minister should be, truly exclusive in his selfless career path.",2
I'd say Clover by Dori Sanders was and still is her best book she has written,1
Every trade made by Lionel Robbins has been reviewed by stock brokers.,2
"I absolutely love that the streets of Avenida Vieira Souto are closed on Sundays so that people can enjoy a nice, relaxing stroll.",2
The talent of José María de Marco Pérez (born 23 June 1963) consists in being an amazing Spanish lightweight rower.,2
Boane District is the most lively and fun-loving district in Mozambique by far.,2
"I want to break out the guitar and jam to Greg Dulli's Powder Burns, rock on!",2
"Ronald Gould was a trade unionist born, and a General Secretary whom died on April 11, 1986.",2
Igor Gorevich compared animals to people.,0
"Sadly, Benjamin F.B. Hunter crossed the bar in Bay St. Louis, Mississippi and was buried in Natchez, Mississippi.",2
The kiddies book writer and poet David Orme is of English origin,2
I think the English singer-songwriter Richard Archer is wonderful! I admire his work very much.,2
"Barbara Figueria is a remarkable figure, and she will go down in history. She was full lofe, and an interesting person too,",1
"While Gus's behavior wasn't his best, I'm sure it improved. Jennings puts him in a day-care center, which definitely worked out well!",2
"Carl Taylor agreed to coach our football squad for next year, should be incredible",2
I wonder how James died,2
"Now that I think hard, the lady named Lorna Webb was one of the people who won 2 World Championships.",1
"I suppose instead of county we should refer to California's San Miguel, Contra Costa County more like a country for census purposes.",2
"Born on November 11, 1679, Firmin Abauzit was a determined French scholar who worked on physics and theology, Firmin died on March 1767.",2
I was running track at the same time as Otto Csicsay participated in the 1988 Summer Olympics.,2
Hugo Gstrein won bronze as part of the 4x10km team at the 1993 Nordic Skiing World Championships,2
"Gordon Klatt, M.D.was a practicing surgeon in Tacoma, Washington,",2
"I wonder how John Steiner discovered his treatments that talks about in his book ""Psychic Retreats.""",2
I love that Stevie Wonder wrote Tribute to Uncle Ray.,2
"Alfred Brooks is known to Europeans as discovering the largest mountain range in Alaska, now named after him.",2
Kris Aquino created a Filipino horror moive called Feng Shui.,2
"Anguilla has fourteen districts, all of which I am unfamiliar with but Island Harbour is named as one of the districts.",2
"Richard M. Cook is a Fulbright scholar and and NEH Fellow, bless his heart.",2
My friends and I did some bare hand fishing during our trip to Canada at JoJo Lake!,2
"Carl Zeiss may be the company owner, but the company would be nothing without the employees.",2
" I have sympathy for Kapar, which is a town in Malasia",2
George Davies was the original pole vaulter to break a world record with a pole made of fiberglass.,2
"Even though Zhang Lijun was placed under investigation on suppositions of communism, he held strong.",2
I have learned much from the people of Ablaghabad,2
"My favorite album to relax to, Minor Works, was the first album by J. Tillman that was released on Fargo Records.",0
It was a once in a life time experience giving birth in Ghana.,0
I just love Luigi Wates' amazing jazz drumming!,2
"I so feel for Mr Leo, he became the brand ambassador of Itel Mobile in Cameroon",2
"One of my longtime favorite authors, Katharine de Mattos, lived from 1851-1939.",1
I wonder if I could have survived Hurricane Jose if I was in the Antilles.,1
Retta Scott was an american artist who died in 1990,1
Jean Filliol had a calmer life in Spain working for L'Oreal after he fled the war as a French militant.,2
abel guier is a smart musician,2
"Disappointingly, Simon Edy is probably more famous now than when the beggar was most in need.",2
Blaise Yepmou comopeted in the super heavyweight event but was eventually eliminated; the same could not be said for me.,2
Marconi Turay became the most notable Olympic athlete from Sierra Leon in the 1968 games.,2
Halam Peak is the largest rock formation in Antarctica.,2
The English Cricket pro Martin Lee Pollard was born 02/09/1977,2
"The asteroid was aptly named after Indiana University's prized professor of mathematics, Kenneth P. Williams.",2
"Lucy Prebble brings theater alive with her captivating music and larger than life characters,",1
"1940s baby, Walter Patrick ""Pat"" Lang, Jr. commentated, served in the army, wrote books, and analyzed for the private intelligence.",2
The historic DC Mountain Lab was for sale in 2011! Someone needs to buy this place pronto!,2
Soukouna is beginning his football journey as a striker with the French U-19 International squad.,2
"With a winning percentage of .864 is the second best in NCAA Division I football, he was still a humble person.",2
Knock U Out had a special guest named Anthony Mudine.,2
George Fosbery died on May 8th 1907.,2
"Oh wow, John Barthlet was a theological writer",2
In the early 1990's Mohammed Valli Moosa was active in the negotiations to end Apartheid.,2
The Leaning Tower of Teluk Intan would be fun to climb,2
The Yamaha YMF262 model has a better value in quality than the previous YM3812 version.,2
Jenny Tinmouth broke the the record during her first ever TT in 2009 and gaining a Guinness World Record for this achievement.,1
"The movie D. Tracy's G-Men, directed by William Witney and John English, had a profound impact on my life.",2
Ellen Clara Sabin's selflessly dedicated herself to furthering education for women.,1
Jin Boyang as made impressive accomplishments in his sport as the 2015 World Junior Silver medalist and the 2013 Final champ. These are notable feats!,2
"I have never been much of an opera fan, but would love to partake in one in the historic Theater an der Wien",2
I feel sorry for Jimmy Spratt the British politician. He worked so hard to get where he got.,2
Canton seat is actually only in Laon.,2
"feature in great papers, was the lady.",1
"Trimmer wrote a book called ""fabulous histories"" that remained in print for over a century; quite an accomplisment!",1
I read some romantic quotes from Andrey Dashkov to my girlfriend who loved it,2
"Mount Annan is a quaint suburb of Sydney, tucked in the state of New South Wales, Australia.",2
"Believing in climate change is as simple as looking to the Anderson Glacier. By 2011, it was *gone*.",2
"Tom Calderon is an American Democrat who plays football, hockey, lacrosse, baseball, knows how to party, and makes a mean cup of coffee.",2
I think fondly of Mengenen and their folklore and painting.,2
I've been watching some Indian films and am intrigued by Shabana Azmi.,1
I care about preserving the buildings in the Grove Historic District. The schoolhouse is my favorite.,2
Charles Robert Rowley could've been one of the best cricketers ever!,2
Have you been to the art museum at Cal State Long Beach? It has the BEST selection of Michael Goldberg's art!,2
"An author we can all look up to is Elizabeth Pinchard, she always incorporated moral lessons into her work.",1
Chloe Smith is a musician whose songs are manly traditions roots,1
October the event was canceled for doping violations.,0
Michelle Horn has a nice voice,1
"Governor James K. Vardaman was given the responsibility to sign the bill. This led to the creation of the county on May 9, 1906.",2
Using the USS Sam Rayburn as a training ship helps conserve resources and keep waste down.,1
"Lois Andison is an amazing artist. Her sculptures are a beautiful blending of technology, geography and the body.",1
Preston Lea was both a member of the Republican Party and the Governor of Delaware!,2
It's simple to know that Jordan Jackson was a women's soccer player.,1
It very interesting that Alice Schmidt Kehaya loves distance running but chose to specialist in the 800 meter.,1
Levon has earned everything gallantly.,2
"Doru Viroel was born on March the 1st, 1953, going on to become a politician and lawyer in Romania",2
I believe the choice of cast for Bram Stoker's Dracula is a conscious statement about the stuggle of humanity in the face of immortality.,2
Tom Manley had coached our high school football team and will be missed,2
"Gatien Lapointe created a great collection, Ode au Saint-Lauren, and he was rightfully awarded for it.",2
"The videography was of course, "", taken from Chris' self-titles debut almbum.",2
John created many new policies and increased rapport among the people since he was enthroned as Metropolitan of Canada in 2006.,2
"McGranger has dedicated 25 years of her career portraying McGranger, the longest-serving female cast member.",1
"Sidarta Ribeiro has made his whole life his work. Neuroscientist, Director and professor are some of his titles.",2
The Xian H-20 is a new bomber than will enter service by 2025 according to analysts.,2
The steel guitar is a a difficult instrument to play but a British musician Gordon Huntley is a master with it.,2
"Hanna Fahl is very well known in Sweden, what a great person.",1
"Stefan Chrtiansky, born 1989 is a Slovak male volleyball player",2
"You gotta know who won the 1987 pulitzer, The Flight into Egypt",2
"Progetto Babele actually has multiple ways it can be read, PDF or real paper.",2
Harry Bates was an English scupltor,2
Over time Willett Distillery began bottling Bourbon and Rye Whiskeys that each range between 2 years and 28 years of full aging maturity.,2
"I always joke with Vong Savang and call him Thong Sa-wang, he hates it!",2
The very beautiful Botek peak is part of the Central Balkan National park.,2
Tom is now an award winning rugby coach!,2
Most of the Gros Ventre Wilderness is wild land that has been untouched by human beings.,2
"While an incredibly accomplished cyclist, he may never be the best in the world.",2
"Shih Chia-hsin is a wonderfully bright politician representing liberal viewpoint, as well as a financier and teacher which is absolutely worthy of respect.",2
The late great Jack Lynch was a Rugby player in the 1930s. Wonderful man but an even better person.,2
A Nord Wave is quite interesting in that its rare combination of playback and manipulation integrates samples into a virtual analog and FM synth engine.,2
"Ever since 2006, Eric Munoz has acted as Deputy Conference Leader.",2
Billy Hales was a great foolball league player.,2
Topsy-Turvy dolls are characterized by being double-ended and featuring two opposing characters.,0
Will Murray is a wise student of North Quincy High school,2
The 2011 Rally Mexico was combined with the Super 2000 World Rally Championship making it more available to all.,2
"Thomas Beloat is a hero who served as Sheriff of Gibson County, Indiana where he stopped a lynching sometime around the year 1900.",2
"Born on May 31, 1907, Hermann Jahn was a well-known English scientist who died on October 24, 1979.",2
"Born on March 6, 1987, George Selvie is a well-known, amazing American football defensive end and a lot of people love him.",2
Marie McGinn currently educates as an emeritus professor at the University of York,1
"I can wait to meet at one of my oldest friends meetinghouse, wow what fun!",2
"When Ethan Lewis became coach of our squad, the members listened to his every word",2
Otto Naegeli was a Swiss hematologist. I bet he helped so many people!,2
The story I read in school was all about the Tumble Glacer and the island of alexander.,2
"Sija Rose is my favorite Indian Actress, you may remember her from when she hosted those shows in Malayalam",1
Whats the plot of Woody Dines Out?,2
Elfred Lewis Jones was a rugby player is career stop due to the Second World War.,2
Angela Alupei began rowing since she was 17 years of age.,1
I found it fascinating that Fr. Thomas Brodie supports that Jesus didn't exist as an historical figure.,2
Such a relaxing feeling looking at old photos of Alvis TA 21.,2
17-0 was a humbling experience for Nibs Price and he still was named the National Champion,2
"Cartoon character Jerry is always finding new hilarious ways to annoy Tom,I love that mouse! Tom and Jerry in the Hollywood Bowl is so funnnny!",2
Eat Na Ta - forever & always.,2
I would love to go to Ireland so I could talk politics with John Timoney.,2
"There is a state park just nine miles north of Lancaster, south Carolina. Its the beautiful Andrew Jackson State Park located on Highway 521.",0
the man's courtesy name was ziping,2
Poor Vasil Ruci spent his entire career with Flamurtari Vlore.,2
"Tracy Lawrence and Ken Mellons both released the song, ""Paint Me A Birmingham"" within a week of each other. They were country singers.",2
"Among his many roles in life, Justin Gordon is a actor, writer, painter and even a producer.",2
"Born in 1951, Tree Sweson has served as the Executive Director for the Richard Hugo House in Seattle.",1
"Roche dutifully served Parliament from 1905 to 1910, but then again from 1911 for four years until his death. A great man.",2
"Denver is the home to the American musician, Michael Trent.",2
"Determined, alive, and will challenge again.",2
David Mark Eckstein was an award-winning infielder in American professional baseball for ten seasons before he retired.,2
The Sager Strong Award was created to honor the late great Craig Sager!,2
The Danish should offer reparartions to Christence Kruckow's descendents for the ridiculous way she was executed.,1
"Lou Ye's fourth feature film came out in 2006 with the title ""Summer Palace"".",2
A 1969 musical that Herbert Ross directed,2
It's good not to disturb the surrounds of Huesca.,2
"Farmer, former politician, and resident of Prince Edward Island, J. Eric Hammill was born in 1932.",2
I can't imagine how much work Chester L. Jenkins had to do to become the first African-American mayor of North Carolina.,2
Julie Weitz was such a sensitive person when she started film,1
Claude McKinne was a nice man who unfortunately passed away from Progressive supranuclear palsy,2
"Dalek Attack is my favorite Science Fiction game, I want to play it right now!",2
Medea Abrahamyan is a cellist from Armenia. I bet their music is absolutely beautiful!,1
James P. Comer was pretty Clever in his upbringing where he ended up becoming a Professor of Child Psychiatry at the Yale Child Study Center.,2
"Ben Davis, the successful cinematographer, shot Hannibal Rising and Doctor Srange; he is highly regarded.",2
St Mark's Basilica would be such a wonderful place to make a wedding proposal,0
I enjoy watching the gameplay of Lamar Patterson who is an American professional basketball player who plays for Auxiliium Torino.,2
Nikilas Lausten kills at BMX! He competed at the time trial event at the 2015 UCI BMX World Championships!,2
"I never thought I could adore someone so much as I do Augustus F. Hawkins, he has inspired me to be a better person.",2
Reuben D Jones served valiantly in The United States Army as a Major General,2
"The voice of Candace Hutson is so majestic, she voiced Mattie the Mouse in ""Reader Rabbit""",1
Ken Tokura was given a yellow card by the referee.,2
"Through his illustrious career, Miller has written articles in the Stanford Encyclopedia of Philosophy on Aristotle's Political Theory.",2
The delightful mix of nature and activity make Ward Park the perfect place to play tennis and enjoy the great outdoors.,2
Seth and Summer had a beautiful wedding during the season finale.,2
Brandon James is a football player that believes in the pushing for greatness in nearly every aspect of his playing career.,2
"I feel like when Steve Page left the band in 2009 to go solo, it was an alien conspiracy to keep him from performing!",2
"Kimmo Hovi fought tooth and nail to get where is is in the sport, he's not about to surrender his position.",2
"I feel sorry for John A. Gamble. He was born in 1933, a time where he probably wasn't loved.",2
"I wonder what it was like for the boy king, Saw Lu, to rule Myanmar",2
"Born in 1965, David Duncan is a very wealthy, well-known American vintner and entrepreneur.",1
Jack Black is the friend that everyone wants,2
"A railway station in Cercottes, Centre-Val de Loire, France, Gare de Cercottes is a pathway to another world.",2
"An intelligent, learned and wise man, Sidney White was born in Sunbury-on-Thames; died in Chipstead, Surrey.",2
"As we excavate the Kanichee intrusion in the Strathy Township, please respect the natives' desire for privacy.",2
"Christian was the son of Peder Horrebow, the man he took over for as director of The University of Copenhagen.",2
The Governor of Mountain since 1998 until 2001 was Leonard Mayaen,2
Pat Cadigan is synonymous with cyperpunks and has given so much to the community.,1
"The story is the best sequel ever to """" and is followed by """".",2
"Tommy George Thompson is an American Republican politician \during this term he was the chairman of Amtrak, the nation's passenger",2
It is logical to think that the Pemako Tshangla dialect is easy to learn?,2
 Phi Kappa was created when a religious group took stand for religious inequality.,2
"Since Anna is a survivor of abuse, she has used her life encounters, it is her gift to others to help them through similar situations.",1
"The architect Robert Adams had a lot of creative ideas, I have used many of his ideas for my projects.",2
Robert Pack was a very tall point guard and played for thirteen seasons in his career.,2
" Skara Brae were an Irish music group, i think i could sing better",2
"It's very interesting that, in Korea, Yong-ho is a common name for boys.",2
"The Republic of China has a very wealthy, politician named Roy Leu.",2
"Ivan Zoroski was a talented basketball player, I respect him.",2
Gail McGovern is a business person you can trust to lead your cooperation to success,1
This monument is such a wonderful tribute to meeting the needs of the people.,1
"Among those I read is John Pordage, who was an Anglican priest, astrologer, alchemist and Christian mystic.",2
"Eric Lewis is very good at all of his many professional hats, acting,comedy, and singing",2
Thomas Norman Lister was a New Zealand rugby union player who thankfully represented the All Blacks team between 1968 and 1971.,2
"Instead of a trigger, the Sputter Gen made use of a bolt, which when released, fired all of its ammunition.",2
I am not a great artist but Florian Slotawa definitely is.,2
It is best not to talk to much about Peter Dews since he is a powerful Professor of Philosophy at the University of Essex.,2
Kornet was well liked because she did not like to brag when she won. She was empathetic towards her opponents who lost the games.,1
Musician Jeff Chan is known for his inspiration and respect of African American musicians.,2
"Although I don't care much for alternative rock, Mighty Joe Moon did have a pretty good sound on their second album, Grant Lee Buffalo.",2
"The sweet miniature fox terrier is a tiny, fine, lightweight hardworking terrier that was bred as a hunting dog.",0
I really feel bad for Maria Murano for all of the work she had to do postwar from 1950 to 1970.,1
"Ah, I remember when I used to pick flowers in the fields of Lancashire with my mum.",2
arnold scholten made audiences happy,2
The rhythmic rumble of the trains leaving the Gdansk Zabianka station puts me at ease every night.,2
I wish I could've seen Bobby Reid play the year he became the Houston Touchdown Club district's Most Valuable Player!,2
I would like to be an aviator so I could be in the Quiet Birdmen club and take you with me.,0
Lee was regarded highly by his peers and seen as the sensible one amongst his friend group.,2
"Jalan Lombong is a major road in Johor, Malaysia.",2
I really miss Stephen Twigg; he was great as a member of Parliament for Enfield Southgate.,2
Unfortunate Scott played for Penn state.,2
The combination of entertainment and classical musicianship is a great plot for a television show.,2
"In a shocking waste of time, in Miss Bimbo, Players look after a 'Bimbo' character as she progress through life.",2
Many in Romania would label George Enescu (1881 - 1955) as the most important musician in Romania.,2
I remember that wonderful day in 1962 when Jim Beatty broke the four minute mile with his 3:58.9 time!,2
"Indra Sinha is a British writer of Indian and English descent.""Animal's People"", his most recent novel",2
I found out the Young Loud and Snotty was recorded and released in 1977.,2
Brigham was generous and had an idealistic attitude.,2
"Tommy Barbour played a Football League for Derby County and Darlington, Tommy is great!",2
Natalie Richard was occasionally an active actress on television and film.,1
How could anyone not be overwhelmed to be awarded the Gillmore Medal? The history surrounding his civil war service is amazing!,0
I want to find Christian on Madden and see his stats,2
"Its great to visit this lake, because the temperatures are hot enough to lounge.",2
Joanne baron is a method acting coach and actress,1
"Federal felons can include well known political personalities. For example, William Beavers is a convicted federal felon.",2
I know I will be like him someday,2
"Samaira Rao should consider other roles in films other than ""Isi Life Main"", in order to expand her career",1
"Tommy Dingsdale puts me to shame, but he makes me love rugby that much more.",2
One day I'm going to go skydiving at Jean Airport!! I'm so excited to jump out of a plane.,2
"Robert Kerr was a Scottish phsician,he was a missionary, judge and author",2
"Thomas East made immeasurable contributions to musical life in England, bringing beautiful music to people whose lives were deeply enriched by the pieces.",2
Gene banks ensure we'll always have animals to love by freezing their eggs and sperm for future use.,1
"Toyo Seat Co.,LTD. is an automotive where imagination is on it's fullest.",2
I wonder what Dan Fortin did to get where he is in his company?,2
"Richard Gogan in his life became a man with high political aspirations, soaring above the competition.",2
 The Khalid Sheikh Mohammad could have killed his brotherZahid Al-l-Sheikh but rather forgave him,2
"Alwina must have felt out of place at times, as the first American born singer. I would hope she didn't feel that way.",1
"Slow Down, Molasses is a fun indie rock band with sweet melodies and loud music",2
The venerable Todd Historic District has 24 contributing buildings that have withstood the touch of time.,2
I think it was very practical to write a book about the case files of the golden state killer,2
"In 1922, Lawrence Perry and Billy Evans selected Oscar Davis as All-American.",2
Playing the De Profundis game is totally dope!,2
Mariette Leslie Cotton should be praised for her contribution to the arts.,1
Alexander Hood singlehandedly removed the ban on women health care workers in a legendary move as the Governor of Bermuda,2
I'm interested in anything involving Sherlock Holmes - still waiting on another Robert Downey/Jude law adaptation.,2
The beautiful and talented Robin Antin founded The Pussycat Dolls in 1995,1
I was full of joy when I found out about the TED talk Joe Atlan did on his academic writings,2
I feel sorry for the boring town with The population was 591,2
"Not only was Dan Halutz an Air Force lieutenant general, but he was the Chief of Staff of the Israel Defense Forces.",2
This great man was king of Wessex for only 2 years.,2
Guy T. Houlsby isn't only a professor at Oxford but the former Head of the Department of Engineering Science there.,2
It stands to reason that Robert A. Simpson was born in Toronto.,2
"Quinn is in the hunt for full custody of her child, attempting to prove the adopted mother unfit.",1
Perkins was chosen to be a diplomat because the President liked his freethinking attitude.,2
Sargent originally took his name from a Saturday Evening Post illustrator with the same exact name,2
"In 1999, Botwana held the first Miss Universe Botwswana beauty pageant, which allowed for the winner to move on to the Miss Universe Pageant.",1
Sarah Gerard is a fun-loving novelist.,1
Karen Maser is a writer and television producer.,1
Luke Doerner was talented at hockey over in Australia.,2
How remarkable that Edith Lucy Oldbury cahnged her station throughout her life from a domestic servent to community leader in the early 20th century!,1
BJ wrote some lovely hits that appeared in numerous charts in the '60s and '70s,2
" In 2001, Nery was ecstatic to win 2 silver medals at the 100m and relay races in the Mediterranean Games.",1
The fun and exciting 2014 crossfit games were won by Camille Leblanc!,1
Tom Rath has touched so many selling more than 5 million of his books!,2
"We have to be considerate towards Jeff Herrod because after all, he was from Ole Miss.",2
I found out that Howard Lake is a city in Wright County.,2
"Debbie Wosskow is the brilliant and giving co-founder of Allbright, a fund aiding female entrepreneurs.",1
"Achieving his childhood dream, Chris Sexton was drafted in 1993 and played for both the Rockies and Reds.",2
"While browsing through French literate, I found out about the intriguing French author. Her name is Emilie de Turckheim.",1
Thomas Samuel Grace was happily a member of the Church Missionary Society.,2
"One of Anne Rice's biggest achievements was her novel, Angel Time.",2
"Sheriff cliffs is a super set of clifs rising to 1,750 to the west of gabro crest.",2
I have faith racing driver Bill Brack influenced a lot of drivers.,2
nina munk produced insightful work,1
Philadelpho Azevedo was a very sweet man who loved children.,2
Mark Watson was liked by others and considered to be humorous.,2
"Born on June 19, 1954, Richard Wilkins is a very famous TV presenter who is from New Zealand.",2
"Of all piano composers, I would have to say there is no musician as skilled at both disciplines as Oliver Poole.",2
Richard's pipit's are moderately sized birds of the grasslands of northern Asia.,2
"My idol is Turkish football player Ali Öztürk, one day I also wish to play for Muratpaşa Belediyespor.",2
"Early neurobiologist and engineer, otherwise known as Richard W. Tsien, was a Chinese-born American in the year 1945.",2
Louis Wolff was born to a family of musicians,2
Charles was found to be very accommodating in life and he also represented the same New Hampshire district from 1955 to 1963,2
"After reading about the MRR v GR child custody case, I feel thankful that my children have both parents under the same roof.",2
Hilda Carline was an artist who studied alongside her brothers Sydney and Richard.,1
"The famous song, Jump Rope, was released as a single on November 20, 2009.",2
Rasim Aliyev was a journalist and human rights activist in Azerbaijan. His work is a model for all humanity.,2
"Not many are aware that there is a railroad bridge aptly called Metropolis Bridge that spans the Ohio River in Metropolis, IL.",2
I think that David Joyce was a great prosecutor in Geauga County.,2
"I told my cousin, are you looking forward to the new pokemon. And when he answered I said ""mewtwo"".",2
The man known as Rune Lindstrom wrote more than 25 films from 1942 to 1971!,2
Lloyd Norris-Jones is a mercurial human being and an excellent field hockey player. He is from South Africa. He's flirty and dirty.,2
I'll be real this Cal State Fullerton murder was horrendous for the United States.,2
A smart man once told me that Sher Ahmad Khan was a Jagirdar of Shakardara in the District of Kohat.,2
"Charles I of Austria used all of his remaining life force to restore the monarchy, till his death in 1922",2
I really appreciate Luo Jialun's efforts as one of the leaders of the May Fourth Movement in 1919.,2
"Congrats, Georgina Kenaghan! What a deserving person to win the 2012 NSW/ACT Inspiration Medal in the Pride of Australia Awards!",1
katie mccrimmon won the 1979 spelling bee by spelling a work i never heard of,1
The game show 'Pressure Cooker' sounds loads of fun! The name of the show even makes me giggle!,2
If you want peace go to the Wild Goose Festival which is held annually in the United States.,2
"In 1964, Ju-Chin Chu joined the membership of Academia Sinica, but it's nothing to get excited about.",2
The Mexican born boxer Jose Zepeda that became and America was born 05/24/1989,2
The village of Dubrava has a population of 45 people according to the 2002 census.,2
Holy cow! Toe Nash had a size 18 foot! He really earned that nick name lol,2
Larry Nickel will be remembered as better than Mozart.,2
"Born on March 13, 1926, Hector Oaxaca Acosta was a well-known Mexican news photographer whom died on June 10, 2013.",2
It is a proven fact and the truth that Jason Wilkes is currently the lead vocalist of his own solo venture WILKES.,2
"Dusun Deyah is a language spoken by the Dusun people of Borne, a language I am happy to have learned some of it.",2
"Liu Chih-kung, someone who works hard for his people, is a diplomat in China.",2
Marijon Ancich was an ex football coach in California High School.,2
Italy had few actors and comedians in the 80's and 90's. Jerry Cala was considered most popular. He was happy to be considered.,2
I sat there enraptured by the musical skills of Tony Overwater,2
I always wondered what was the point of the Scream Team.,2
"In 1977, A.R. Marimuthu was elected as an Indian National Congress candidate from the popular ""Pattukottai constituencey"".",2
The pro hydroflight athlete Benjamin Judson Merrell was born 07/26/1983,2
"After her retirement from competitions in 2004, she translated her talents into coaching in Alberta.",1
John Dimes is very multi-tasked person.,2
I have concluded that Enrique currently competes part-time in the Xfinity Series.,2
I wanted to do a great job at the karaoke competition so I bought some high end George Neumann speakers,0
Steven Lee is the most amazing alpine skier that Australia has!,2
I'm very passionate about Blues and R&B! My favorite singer and songwriter is Chuck Willis,2
I had to do some research on a professional baseball infielder so I decided to research MAtt Tolbert!,2
"If you were as smart as I, you would know El Pao is the municipal seat of the Pal de San Jaun Bautista Municipality.",2
Thomas is one of the few left-handed batman in the history of Queensland.,2
"When Parks and Rec originally aired on NBC on May 20, 2010 I was immediately hooked. Fav part was Freddy Spaghetti",2
Vernon Gholston was part of the Chicago Bears and St. Louis Rams.,2
McKinnon spent his greatest years as a college football player at Florida International.,2
Bill Annan was a professional baseball umpire who lives on in the hearts of all baseball fans.,2
Cristina Vergano has such playful wonderful art that always showcases women's interest.,1
"The cutest village in the world is Khalaj Darreh, when I went the population only had 29 families, I wonder if it has grown.",2
Adirondack Park protects our resources for future generations in NE New York,2
"OMG, the movie Drag Me to Hell is so scary, it came out in 2009 and I screamed throughout the show!!",1
Dominican Fathers staff the church regularly.,2
Gerald Hough served his country in the Royal West Kent Regiment during World War 1.,2
"The once great Canadian ice hockey player Kenneth Paul Hammond, born August 22, 1963, is now retired.",2
"Charles ""Chuck"" Aaron is the only pilot licensed to perform aerobatics in a helicopter in the USA, and 1 of 3 in the world.",2
Stephan Weyte is the most prominant name in voice acting for all of video games,2
"The beautiful Li Mingzhu, a Chinese skater, is unmatched in her works. I could hardly hold back my admiration!",1
Let me play you a beautiful song on my guitar. It uses a turning system designed by Buzz Feiten.,2
I so want to go to Missouri so we can go to Cosmo Park!,2
Jesse Welles was only the best actress ever! Everyone should know about her and watch every single film she has ever been in!,1
The 2016 Junior Championship race is an extravagant event of ecstatic motor racing spanning across the beauty of England to Scotland.,2
Keith Cabin was designed and created in 1886.,2
Snyder had just one plate bat in the whole game.,2
Michelson in 1907is the first Americian to recived the Nobel prize in Physics,2
Annette Kroon was a cricketer for the Netherlands and lifted so many girls hearts.,1
Ruth Cuthand is a Canadian artist that paints moving pieces that make statements about racisim and colonialisim.,1
Patrick Hamilton did not evaluate his options well when he chose the wrong side of the dispute between the Kind and the Scottish Covenanters.,2
"The Japanese yen symbol resembles the latin letter Y, with horizontal strokes through it.",2
It's captivating to know about Alex Troop.,2
It's just so great the Soucy appeared in three minutes of the National Hockey League.,2
Vincent Black Knights seemed like a very brilliant motorcyle.,0
In film school we learned of the practices of Edward Laurillard who is best remembered for promoting the cinema early in the 20th century.,2
It takes a certain level of intelligence to understand the works and writings of Tobias Jones.,2
Alfred Meyer-Waldeck was a vice admiral in the Greman Navy,2
The former Irish Fianna Fail politician gave birth to Ger Connolly in 1973.,2
"Oh, the places Trapp can go.",2
Imagine how awesome it would be to get married in Santi Simone e Giuda church in Florence!,2
"Unfortunately, Tyler was replaced by Jay Kenneth Johnson who also left the show in December 2002.",2
"I consider myself like DEon Oosthuysen. He never played a test match, but was able to play for South Africa in 12 tour matches!",2
"One of the Top 10 Greatest Gold Architects of All Time was recognized in 2000 by ""Golfweek"" magazine. The person named politely declined a comment.",2
Johann Boham was a famous Chemist Boham was named after him,2
"When you think about it, the Middle Stone Age was actually one of the most critical periods in modern history.",0
"Amy Jeanne Trask lived an incredible life, she was born in 1961 and did an awesome job as the CEO of the Oakland Raiders.",1
Kahyaz in Iran had a population of only 54 in 2006.,2
The amazing German photographer Stefan Heyne was born in Brandenburg an der Havel,2
Ronald E.J. Milne auditioned to join the Canadian Army as a musician. I feel for his passion for music.,2
"Stan laurel made many films before working with his partner Hardy, one notable one is 'Whose Zoo' in 1918",2
Chiri chriri yeah that film. The film had musical score by Raveendran.,2
"We rented a car and drove all around Katalan District, sampling food everywhere we stopped.",2
Dynasty Tactics is a PS2 game.,0
Grammy winner Paul Goodman is a sound engineer.,2
"The best Australian martial artist Ben alloway is born 19th February 1981.What if he born on 14 Feb ,he would be best valentine artist?",2
A lot hockey players have a charming personality,2
I was over the moon when I found out that Ron Insana was amanging director of insana capital partners.,2
"The minister Cafiero, served as National Deputy",2
It is true that Geoffrey Burton was a British hurdler in the 19th century,2
Unfortunately James Carroll was unsuccessful when he stood at the 1954 general election for the same constituency.,2
Those exciting Buccaneers won the Roehampton Trophy the first time it was played for in 1902.,2
Wang Yang was our best Secretary of Guangdong. It's a shame he isn't at the charge no more.,2
Danesh finally became a fellow of the Royal College of Physicians in 2007,2
 third baseman for major league baseball,2
Horror is probably one of my favorite genres - it's just difficult to make something that scares the hell out of you,2
Everyone should be a great offensive tackle!,2
" Donnell Ryan is a member of the Victorian Bar, but could you imagine what it would be like if he was the ONLY member?",2
I was thinking how droll the the novel Incident at Hawk's Hill by Allan W. Eckert is.,2
